Location A,Location B,Means of transport,Starting point,Destination
Cruzamento da A-5 com a M-30,M-30 - Calle de San Pol de Mar,Car,True,A-1
Cruzamento da A-5 com a M-30,M-30 - Calle de San Pol de Mar,Car,True,A-2
Cruzamento da A-5 com a M-30,M-30 - Calle de San Pol de Mar,Car,True,A-6 - A Coruña
Cruzamento da A-5 com a M-30,M-30 - Calle de San Pol de Mar,Car,True,Aeroporto de Madrid-Barajas
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,False,A-1
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,False,A-2
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,False,A-6 - A Coruña
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,False,Aeroporto de Madrid-Barajas
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,True,A-2
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,True,A-3
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,True,A-4
Cruzamento da A-5 com a M-30,M-30 - Saída 17,Car,True,A-42 - Toledo
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,False,A-3
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,False,A-4
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,False,A-5 - Badajoz
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,False,A-42
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,False,R-4
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,False,R-5 - Badajoz
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,True,A-1
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,True,A-2
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,True,A-6
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,True,Aeroporto de Madrid-Barajas
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,True,Feria de Madrid
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,True,M-607
Cruzamento da A-5 com a M-40,Cruzamento da M-40 com a M-501,Car,True,R-2
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,False,A-1
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,False,A-2
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,False,A-6 - A Coruña
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,False,Aeroporto de Madrid-Barajas
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,False,Feria de Madrid
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,False,M-607
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,False,R-2
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,True,A-3
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,True,A-4
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,True,A-5 - Badajoz
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,True,A-42
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,True,R-4
Cruzamento da A-5 com a M-40,M-40 - Saída 31,Car,True,R-5 - Badajoz
Cruzamento da A-5 com a R-5,R-5 - Saída 28,Car,False,Badajoz
Cruzamento da A-5 com a R-5,R-5 - Saída 28,Car,False,Maqueda
Cruzamento da A-5 com a R-5,R-5 - Saída 28,Car,False,Talavera de la Reina
Cruzamento da A-5 com a R-5,R-5 - Saída 28,Car,True,Madrid
Cruzamento da A-5 com a R-5,R-5 - Saída 28,Car,True,Móstoles
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,False,A-1
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,False,A-2
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,False,A-6 - A Coruña
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,False,Aeroporto de Madrid-Barajas
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,True,A-3
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,True,A-4
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,True,A-5 - Badajoz
Cruzamento da A-6 com a M-30,M-30 - Palacio de la Moncloa,Car,True,A-42
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,False,A-4
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,False,A-5
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,False,A-6 - A Coruña
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,False,A-42
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,True,A-1
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,True,A-2
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,True,A-3
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,True,Aeroporto de Madrid-Barajas
Cruzamento da A-6 com a M-30,M-30 - Saída 23B,Car,True,Madrid - Avenida de la Ilustración
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,False,A-1
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,False,A-2
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,False,A-6 - A Coruña
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,False,Aeroporto de Madrid-Barajas
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,False,Feria de Madrid
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,False,M-607
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,False,R-2
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,True,A-3
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,True,A-4
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,True,A-5 - Badajoz
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,True,A-42
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,True,R-4
Cruzamento da A-6 com a M-40,M-40 - Saída 45,Car,True,R-5 - Badajoz
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,False,A-4
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,False,A-5
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,False,A-6 - A Coruña
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,False,A-42
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,False,R-5
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,True,A-1
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,True,A-2
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,True,Aeroporto de Madrid-Barajas
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,True,Feria de Madrid
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,True,M-607 - Colmenar Viejo
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,True,R-2
Cruzamento da A-6 com a M-40,M-40 - Saída 51,Car,True,R-3
Cruzamento da A-6 com a M-50,M-50 - Saída 83,Car,False,A-6 - A Coruña
Cruzamento da A-6 com a M-50,M-50 - Saída 83,Car,True,A-3
Cruzamento da A-6 com a M-50,M-50 - Saída 83,Car,True,A-4
Cruzamento da A-6 com a M-50,M-50 - Saída 83,Car,True,A-5
Cruzamento da A-6 com a M-50,M-50 - Saída 83,Car,True,A-42
Cruzamento da A-6 com a M-50,M-50 - Saída 83,Car,True,Las Rozas de Madrid
Cruzamento da A-6 com a M-50,M-50 - Saída 83,Car,True,Majadahonda
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-14,Car,False,A-44 - Granada/Jaén
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-14,Car,False,Almería
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-14,Car,True,Almuñécar
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-14,Car,True,GR-14 - Motril/Porto de Motril/Salobreña
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-14,Car,True,Málaga
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-16,Car,False,A-44 - Granada
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-16,Car,False,Almuñécar
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-16,Car,False,Málaga
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-16,Car,False,Salobreña
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-16,Car,True,Almería
Cruzamento da A-7 com a A-44,Cruzamento da A-7 com a GR-16,Car,True,GR-16 - Motril/Porto de Motril
Cruzamento da A-7 com a AP-46,Cruzamento da A-7 com a MA-20,Car,False,A-357 - Cártama
Cruzamento da A-7 com a AP-46,Cruzamento da A-7 com a MA-20,Car,False,Algeciras
Cruzamento da A-7 com a AP-46,Cruzamento da A-7 com a MA-20,Car,False,AP-46 - Córdoba
Cruzamento da A-7 com a AP-46,Cruzamento da A-7 com a MA-20,Car,True,A-45 - Córdoba/Granada/Sevilha
Cruzamento da A-7 com a AP-46,Cruzamento da A-7 com a MA-20,Car,True,Almería
Cruzamento da A-7 com a MA-20,Cruzamento da A-45 com a A-7,Car,False,Algeciras
Cruzamento da A-7 com a MA-20,Cruzamento da A-45 com a A-7,Car,False,AP-46 - Córdoba/Granada/Sevilha
Cruzamento da A-7 com a MA-20,Cruzamento da A-45 com a A-7,Car,False,MA-20 - Aeroporto de Málaga/Torremolinos
Cruzamento da A-7 com a MA-20,Cruzamento da A-45 com a A-7,Car,True,A-45 - Córdoba/Granada/Sevilha
Cruzamento da A-7 com a MA-20,Cruzamento da A-45 com a A-7,Car,True,Almería
Cruzamento da A-40 com a R-4,R-4 - Saída 38,Car,False,Córdoba
Cruzamento da A-40 com a R-4,R-4 - Saída 38,Car,False,Ocaña
Cruzamento da A-40 com a R-4,R-4 - Saída 38,Car,True,Madrid
Cruzamento da A-42 com a M-30,M-30 - Saída 13,Car,False,A-5
Cruzamento da A-42 com a M-30,M-30 - Saída 13,Car,False,A-6
Cruzamento da A-42 com a M-30,M-30 - Saída 13,Car,False,A-42 - Toledo
Cruzamento da A-42 com a M-30,M-30 - Saída 13,Car,True,A-4 - Córdoba
Cruzamento da A-42 com a M-30,M-30 - Saída 13,Car,True,Madrid - Calle de Méndez Álvaro
Cruzamento da A-42 com a M-30,M-30 - Saída 13,Car,True,Terminal Rodoviário Sul de Madrid
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,False,A-4 - Córdoba
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,False,Madrid - Calle de Alcalá
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,False,Madrid - Calle de Méndez Álvaro
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,False,Madrid - Calle de O'Donnell
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,False,Terminal Rodoviário Sul de Madrid
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,True,A-1
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,True,A-5 - Badajoz
Cruzamento da A-42 com a M-30,M-30 - Saída 15,Car,True,A-6
Cruzamento da A-42 com a M-30,"Paseo de Santa María de la Cabeza, Madrid",Car,False,M-30 - Todas as direcções
Cruzamento da A-42 com a M-30,"Paseo de Santa María de la Cabeza, Madrid",Car,False,Madrid - Plaza Elíptica
Cruzamento da A-42 com a M-30,"Paseo de Santa María de la Cabeza, Madrid",Car,False,R-5 - Badajoz
Cruzamento da A-42 com a M-30,"Paseo de Santa María de la Cabeza, Madrid",Car,False,Toledo
Cruzamento da A-42 com a M-30,"Paseo de Santa María de la Cabeza, Madrid",Car,True,Estação de Atocha
Cruzamento da A-42 com a M-30,"Paseo de Santa María de la Cabeza, Madrid",Car,True,Madrid - Glorieta de Santa María de la Cabeza
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,False,A-3
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,False,A-4
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,False,A-42 - Toledo
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,False,R-3
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,False,R-4
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,True,A-1
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,True,A-5 - Badajoz
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,True,A-6
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,True,M-607
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,True,R-2
Cruzamento da A-42 com a M-40,Cruzamento da M-40 com a R-5,Car,True,R-5 - Badajoz/Toledo
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,False,A-1
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,False,A-5 - Badajoz
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,False,A-6
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,False,A-42 - Toledo
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,False,M-607
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,False,R-2
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,False,R-5 - Badajoz/Toledo
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,True,A-2
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,True,A-3
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,True,A-4 - Córdoba
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,True,Aeroporto de Madrid-Barajas
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,True,Feria de Madrid
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,True,R-3
Cruzamento da A-42 com a M-40,M-40 - Saída 24,Car,True,R-4 - Córdoba
Cruzamento da A-42 com a M-45,Cruzamento da M-45 com a R-5,Car,False,A-2
Cruzamento da A-42 com a M-45,Cruzamento da M-45 com a R-5,Car,False,A-3
Cruzamento da A-42 com a M-45,Cruzamento da M-45 com a R-5,Car,False,A-4
Cruzamento da A-42 com a M-45,Cruzamento da M-45 com a R-5,Car,False,A-42 - Toledo
Cruzamento da A-42 com a M-45,Cruzamento da M-45 com a R-5,Car,True,M-40 - A-1/A-5 - Badajoz/A-6
Cruzamento da A-42 com a M-45,Cruzamento da M-45 com a R-5,Car,True,R-5 - Badajoz/Toledo
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,False,M-40 - A-1/A-5/A-6/A-42 - Toledo
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,False,R-5 - Badajoz/Toledo
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,True,A-2
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,True,A-3
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,True,A-4 - Córdoba/Madrid
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,True,Aeroporto de Madrid-Barajas
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,True,M-301 - San Martín de la Vega
Cruzamento da A-42 com a M-45,M-45 - Saída 7,Car,True,R-2
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,False,A-5
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,False,A-6
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,False,A-42 - Toledo
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,False,R-5 - Badajoz/Toledo
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,True,A-2
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,True,A-3
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,True,A-4 - Córdoba
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,True,Aeroporto de Madrid-Barajas
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,True,R-2
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,True,R-3
Cruzamento da A-42 com a M-50,Cruzamento da M-50 com a R-4,Car,True,R-4 - Córdoba
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,False,A-3
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,False,A-4
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,False,A-42 - Toledo
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,False,R-3
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,False,R-4
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,True,A-5 - Badajoz
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,True,A-6
Cruzamento da A-42 com a M-50,M-50 - Saída 53,Car,True,R-5 - Badajoz/Toledo
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,False,Cádiz
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,False,Córdoba
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,False,Huelva
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,False,Málaga
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,False,Sevilha
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,True,Almería
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,True,Granada
Cruzamento da A-44 com a A-92,Cruzamento da A-92 com a GR-30,Car,True,Jaén
Cruzamento da A-49 com a H-31,H-31 - Saída 80,Car,False,Sevilha
Cruzamento da A-49 com a H-31,H-31 - Saída 80,Car,True,Huelva
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Car,False,A-4 - Cádiz
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Car,False,A-49 - Huelva
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Car,False,A-92 - Granada/Málaga
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Car,True,A-4 - Córdoba/Aeroporto de Sevilha
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Car,True,A-66 - Mérida
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Car,False,A-49 - Huelva
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Car,False,A-66 - Mérida
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Car,True,A-4 - Cádiz/Porto de Sevilha
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Car,True,A-92 - Granada
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Car,True,Coria del Río
Cruzamento da A-49 com a SE-30,Sevilha - Avenida Expo 92,Car,True,Sevilha - Centro da cidade
Cruzamento da A-49 com a SE-30,Sevilha - Avenida Expo 92,Car,True,Sevilha - Isla de la Cartuja
Cruzamento da A-49 com a SE-30,Sevilha - Avenida Expo 92,Car,True,Sevilha - Triana
Cruzamento da A-49 com a SE-40,SE-40 - Saída 35,Car,False,A-49 - Huelva/Sevilha
Cruzamento da A-49 com a SE-40,SE-40 - Saída 35,Car,True,Almensilla
Cruzamento da A-49 com a SE-40,SE-40 - Saída 35,Car,True,Palomares del Río
Cruzamento da A-50 com a SA-20,SA-20 - Polígono Industrial El Montalvo Este,Car,False,A-50 - Aeroporto de Salamanca/Ávila/Madrid
Cruzamento da A-50 com a SA-20,SA-20 - Polígono Industrial El Montalvo Este,Car,True,A-62 - Portugal/Valladolid
Cruzamento da A-50 com a SA-20,SA-20 - Polígono Industrial El Montalvo Este,Car,True,A-66 - Cáceres/Zamora
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 46,Car,False,A-66
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 46,Car,False,Coria
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 46,Car,False,Plasencia
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 46,Car,False,Portugal
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 46,Car,True,A-5
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 46,Car,True,Navalmoral de la Mata
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 58,Car,False,Navalmoral de la Mata
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 58,Car,False,Plasencia
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 58,Car,True,Coria
Cruzamento da A-66 com a EX-A1,EX-A1 - Saída 58,Car,True,Portugal
Cruzamento da A-66 com a SA-20,Cruzamento Sul da A-62 com a A-66,Car,False,A-50 - Madrid
Cruzamento da A-66 com a SA-20,Cruzamento Sul da A-62 com a A-66,Car,False,Cáceres
Cruzamento da A-66 com a SA-20,Cruzamento Sul da A-62 com a A-66,Car,True,A-62 - Portugal/Valladolid
Cruzamento da A-66 com a SA-20,Cruzamento Sul da A-62 com a A-66,Car,True,Zamora
Cruzamento da A-66 com a SA-20,SA-20 - Polígono Industrial El Montalvo Oeste,Car,False,A-62 - Portugal/Valladolid
Cruzamento da A-66 com a SA-20,SA-20 - Polígono Industrial El Montalvo Oeste,Car,False,A-66 - Zamora
Cruzamento da A-66 com a SA-20,SA-20 - Polígono Industrial El Montalvo Oeste,Car,True,A-50 - Aeroporto de Salamanca/Ávila/Madrid
Cruzamento da A-66 com a SA-20,SA-20 - Polígono Industrial El Montalvo Oeste,Car,True,A-66 - Cáceres
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Car,False,A-4 - Cádiz
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Car,False,A-49 - Huelva
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Car,False,A-66 - Mérida
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Car,True,A-4 - Córdoba
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Car,True,Aeroporto de Sevilha
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Car,True,Sevilha - Isla de la Cartuja
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Car,True,Sevilha Norte
Cruzamento da A-92 com a A-92G,Cruzamento da A-92 com a GR-43,Car,False,Cádiz
Cruzamento da A-92 com a A-92G,Cruzamento da A-92 com a GR-43,Car,False,Huelva
Cruzamento da A-92 com a A-92G,Cruzamento da A-92 com a GR-43,Car,False,Málaga
Cruzamento da A-92 com a A-92G,Cruzamento da A-92 com a GR-43,Car,False,Sevilha
Cruzamento da A-92 com a A-92G,Cruzamento da A-92 com a GR-43,Car,True,Almería
Cruzamento da A-92 com a A-92G,Cruzamento da A-92 com a GR-43,Car,True,Granada - Norte
Cruzamento da A-92 com a A-92G,Cruzamento da A-92 com a GR-43,Car,True,Jaén
Cruzamento da A-92 com a GR-30,GR-30 - Saída 2,Car,False,A-92 - Málaga/Murcia
Cruzamento da A-92 com a GR-30,GR-30 - Saída 2,Car,False,Granada
Cruzamento da A-92 com a GR-30,GR-30 - Saída 2,Car,True,Bailén
Cruzamento da A-92 com a GR-30,GR-30 - Saída 2,Car,True,Jaén
Cruzamento da A-92 com a GR-30,GR-30 - Saída 2,Car,True,Madrid
Cruzamento da A-92 com a GR-30,GR-30 - Saída 4,Car,False,Jaén
Cruzamento da A-92 com a GR-30,GR-30 - Saída 4,Car,False,Madrid
Cruzamento da A-92 com a GR-30,GR-30 - Saída 4,Car,True,Granada
Cruzamento da A-92 com a GR-30,GR-30 - Saída 4,Car,True,Motril
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,False,A-4 - Cádiz
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,False,A-49 - Huelva
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,False,A-92 - Granada/Málaga
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,False,Porto de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,True,A-4 - Córdoba
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,True,A-66 - Mérida
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,True,Aeroporto de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Car,True,Ronda Urbana Norte de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,False,A-4 - Córdoba
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,False,A-66 - Mérida
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,False,Aeroporto de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,False,Ronda Urbana Norte de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,True,A-4 - Cádiz
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,True,A-49 - Huelva
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,True,A-376 - Utrera
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Car,True,Porto de Sevilha
Cruzamento da A-92 com a SE-40,Cruzamento da A-376 com a SE-40,Car,False,A-92 - Granada
Cruzamento da A-92 com a SE-40,Cruzamento da A-376 com a SE-40,Car,False,Aeroporto de Sevilha
Cruzamento da A-92 com a SE-40,Cruzamento da A-376 com a SE-40,Car,False,Alcalá de Guadaíra
Cruzamento da A-92 com a SE-40,Cruzamento da A-376 com a SE-40,Car,True,A-4 - Cádiz
Cruzamento da A-92 com a SE-40,Cruzamento da A-376 com a SE-40,Car,True,A-376 - Utrera
Cruzamento da A-92 com a SE-40,Cruzamento da A-376 com a SE-40,Car,True,Dos Hermanas
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Car,False,A-4 - Cádiz
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Car,False,A-92 - Granada/Sevilha
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Car,False,A-376 - Utrera
